month,pushes,actor,actor_attributes_location
8/1/2012,16,asparagui,Missouri
8/1/2012,6,dgageot,"Paris, France"
8/1/2012,4,gijzelaerr,Amsterdam
8/1/2012,2,caiofbpa,Brazil
8/1/2012,4,petertellgren,Brussels
8/1/2012,4,jens-a-e,Kiel
8/1/2012,14,cap10morgan,"Denver, CO, USA"
8/1/2012,50,erikg,"Maryland, USA"
8/1/2012,4,adamfast,"Lawrence, KS"
8/1/2012,4,nolith,Italy
8/1/2012,4,avaz,São Paulo
8/1/2012,2,zombat,Germany
8/1/2012,2,kevmoo,"Seattle, WA, USA"
8/1/2012,2,conormcd,"Dublin, Ireland"
8/1/2012,8,mikeboers,"Vancouver, BC, Canada"
8/1/2012,6,orls,London
8/1/2012,4,Xlab,"Russia, Moscow"
8/1/2012,32,urdh,"Göteborg, Sweden"
8/1/2012,8,bartschuller,the Netherlands
8/1/2012,2,msgehard,"Boulder, CO"
8/1/2012,4,ealden,"Manila, Philippines"
8/1/2012,2,bpierre,"Paris, France"
8/1/2012,2,hww3,"Baltimore, US"
8/1/2012,2,lxneng,Shanghai
8/1/2012,6,shrop,"Concord, NC"
8/1/2012,4,ndevenish,U.K.
8/1/2012,6,cogweh,"Austin, TX"
8/1/2012,2,aboudreault,"Chicoutimi, Québec"
8/1/2012,4,mirell,"Austin, TX"
8/1/2012,8,lite,"Chengdu, China"
8/1/2012,2,ganta,Japan
8/1/2012,2,clarkema,"Hull, England"
8/1/2012,4,maximeh,Paris
8/1/2012,2,neckro,Minneapolis
8/1/2012,6,shazron,"San Francisco, California"
8/1/2012,2,milkypostman,"Iowa City, IA"
8/1/2012,8,avsej,"Minsk, Belarus"
8/1/2012,8,sferik,"San Francisco, CA"
8/1/2012,2,fayland,China
8/1/2012,2,limed,"Corvallis, OR"
8/1/2012,2,Pet3ris,"Cambridge, UK"
8/1/2012,2,jturnbull,"Oxford, UK"
8/1/2012,2,kasou-sk,"Bratislava, Slovakia"
8/1/2012,6,romainbossart,"Paris area, France"
8/1/2012,8,cylonbrain,"Germany, Berlin"
8/1/2012,4,sindresorhus,Norway
8/1/2012,4,clvv,"Santa Barbara, CA"
8/1/2012,12,kmatzen,"Ithaca, NY"
8/1/2012,4,drx777,Germany
8/1/2012,4,MSchmidt,Germany
8/1/2012,6,michaelmaltese,"Pomona College, Claremont Colleges, Greater Los Angeles"
8/1/2012,10,andypiper,"Farnborough, UK"
8/1/2012,4,Anks,"Mumbai, India"
8/1/2012,6,whiteley,"Portland, OR"
8/1/2012,12,mernen,"Brasília, Brazil"
8/1/2012,12,domix,Mexico City
8/1/2012,4,jsjohnst,"Silicon Valley, CA"
8/1/2012,4,jjeising,Germany
8/1/2012,8,ummels,Dresden
8/1/2012,40,dhess,"San Francisco, CA, USA"
8/1/2012,2,Kimtaro,"Tokyo, Japan"
8/1/2012,2,jbuck,"Toronto, ON"
8/1/2012,4,crahan,Belgium
8/1/2012,76,sakra,"Linz, Austria"
8/1/2012,16,bonkey,"Warsaw, Poland"
8/1/2012,158,samueljohn,Germany
8/1/2012,8,antbryan,"Pompano Beach, Florida"
8/1/2012,14,sdorra,"Germany, Hildesheim"
8/1/2012,4,moorecp,"Indianapolis, IN"
8/1/2012,14,gsong,"SF, CA"
8/1/2012,8,sjonnet19,"Pittsburgh, PA"
8/1/2012,16,ypresto,"Tokyo, Japan"
8/1/2012,8,miketheman,"New York, NY"
8/1/2012,2,thoughtpolice,"Austin, TX"
8/1/2012,4,nicke,"Paderborn, Germany"
8/1/2012,4,victortrac,"Austin, Texas"
8/1/2012,4,dacresni,Saint Louis Missouri
8/1/2012,2,josevalim,"Kraków, Poland"
8/1/2012,4,snorp,"Sterling Heights, MI"
8/1/2012,4,TheAlphaNerd,Toronto
8/1/2012,2,chirino,"Tampa, FL"
8/1/2012,10,tmcgilchrist,Sydney
8/1/2012,4,VxJasonxV,"Castle Rock, CO, USA"
8/1/2012,6,michaelmior,"Toronto, Ontario, Canada"
8/1/2012,2,avsm,"Cambridge, UK"
8/1/2012,8,raedwulf,"York, UK"
8/1/2012,16,strangemonad,San Francisco
8/1/2012,2,etehtsea,"Russia, Saint-Petersburg"
8/1/2012,2,niw,"San Francisco, CA and Tokyo, Japan"
8/1/2012,2,sickp,"San Francisco, CA"
8/1/2012,22,dougalsutherland,"Pittsburgh, PA"
8/1/2012,14,harveyt,"Vancouver, BC, Canada"
8/1/2012,10,brandonblack,"San Francisco, CA"
8/1/2012,1138,jacknagel,"Fargo, ND"
8/1/2012,24,ianvanness,"Portland, OR"
8/1/2012,240,mxcl,"Wayland, MI"
8/1/2012,8,jcf,"London, UK"
8/1/2012,2,jcmuller,"New York, NY"
8/1/2012,2,deftsp,China
8/1/2012,2,humm,"Bordeaux, France"
8/1/2012,20,zehrizzatti,"Campo Grande, MS, Brazil"
8/1/2012,4,pyro2927,"Milwaukee, WI"
8/1/2012,8,houtanb,"Paris, France"
8/1/2012,2,eproxus,"Stockholm, Sweden"
8/1/2012,4,hky,Indonesia
8/1/2012,68,troyh,"Seattle, WA"
8/1/2012,4,jinmei,"Redwood City, CA"
8/1/2012,4,rgov,New York
8/1/2012,4,aerickson,"San Francisco, CA"
8/1/2012,4,galeo,"Chongqing, China"
8/1/2012,22,henrikbjorn,"Brøndby, Copenhagen"
8/1/2012,4,thypon,"Italia, Milano"
8/1/2012,4,1stvamp,"Selby, UK"
8/1/2012,154,mikemcquaid,"Broughty Ferry, Scotland"
8/1/2012,10,cbeer,"Palo Alto, CA"
8/1/2012,946,adamv,"Issaquah, WA"
8/1/2012,8,backerman,"Washington, USA"
8/1/2012,6,jkjuopperi,"Oulu, Finland"
8/1/2012,4,SirVer,Germany
8/1/2012,40,ColinHebert,Oxford
8/1/2012,16,amdg,"Makati City, Philippines"
8/1/2012,6,TylerBrock,New York
8/1/2012,6,JCBarry,"Charlotte, NC"
8/1/2012,158,mgrimes,"San Diego, CA"
8/1/2012,2,baldrailers,"Makati, PH"
8/1/2012,20,derzzle,"Seattle, WA"
8/1/2012,12,seryl,"San Francisco, CA"
8/1/2012,74,shanderlam,Hangzhou China
8/1/2012,2,blovett,los angeles
8/1/2012,6,richo,"Melbourne, Victoria"
8/1/2012,72,tareqak,Canada
8/1/2012,4,nickhutchinson,"Auckland, New Zealand"
8/1/2012,2,juhagman,"Helsinki, Finland"
8/1/2012,4,Midar,Germany
8/1/2012,16,passcod,"Auckland, New Zealand"
8/1/2012,4,sgalonska,"Berlin, Germany"
8/1/2012,4,delagoya,Philadelphia
8/1/2012,4,ariejan,"Eindhoven, the Netherlands"
8/1/2012,4,resmo,"Bern, Switzerland"
8/1/2012,4,teenst,Japan
8/1/2012,2,dsturnbull,Sydney
8/1/2012,4,toolhouse,"Bellingham, WA"
8/1/2012,2,lavoiesl,"Montreal, Canada"
8/1/2012,2,nicksantamaria,"Torquay, Australia"
8/1/2012,6,wdeconinck,"Brussels, Belgium"
8/1/2012,4,chriscannon,"Philadelphia, PA, USA"
8/1/2012,8,nedos,Berlin
8/1/2012,8,utzig,Novo Hamburgo
8/1/2012,4,ambs,"Braga, Portugal"
8/1/2012,4,larseggert,Munich
8/1/2012,4,nsfmc,"Palo Alto, CA"
8/1/2012,4,cliffrowley,UK
8/1/2012,12,sean-brandt,"Rockville, MD"
8/1/2012,2,paulmillr,Ukraine
8/1/2012,6,lyda,"Dublin, Ireland"
8/1/2012,2,yandy,"Nanjing, China"
8/1/2012,2,cehoffman,Alabama
8/1/2012,4,astiob,"Riga, Latvia; Cambridge, the UK"
8/1/2012,20,polrop,"Paris, France"
8/1/2012,4,iksteen,The Netherlands
8/1/2012,138,sceaga,"Portland, Oregon, USA"
8/1/2012,4,tonyg,"Cambridge, MA"
8/1/2012,20,leepa,"London, United Kingdom"
8/1/2012,26,ansman,"Stockholm, Sweden"
8/1/2012,2,chbrown,"Austin, TX"
8/1/2012,2,jelder,"Cambridge, MA"
8/1/2012,4,davvid,Los Angeles
8/1/2012,4,talkhouse,"Boca Raton, FL"
8/1/2012,10,nemith,"Denver, CO"
8/1/2012,16,stanislaw,"Ukraine, Odessa"
8/1/2012,2,hollow,Berlin
8/1/2012,2,bertjwregeer,::1
8/1/2012,14,sparks,Canada
8/1/2012,48,nandub,"Marrero, LA"
8/1/2012,2,bpiwowar,University Pierre et Marie Curie
8/1/2012,2,streeter,"Palo Alto, CA"
8/1/2012,2,crishoj,Denmark
8/1/2012,16,destructuring,San Francisco
8/1/2012,4,burnto,"San Francisco, CA"
8/1/2012,10,darashi,"Sapporo, Hokkaido, Japan"
8/1/2012,2,metamorfos,Sweden
8/1/2012,12,neersighted,The Internet
8/1/2012,12,jscasallas,"Chalon-sur-Saône, France"
8/1/2012,6,bdd,"San Francisco, CA"
8/1/2012,4,kret,"warsaw, poland"
8/1/2012,4,ziz,"Denver, CO"
8/1/2012,4,Frizlab,"Orsay, France"
8/1/2012,2,m4rcsch,London - United Kingdom
8/1/2012,12,Nexuapex,"Redmond, WA"
8/1/2012,2,MatthewCallis,"Seattle, WA"
8/1/2012,4,aaronharnly,"Brooklyn, NY"
8/1/2012,14,kaecyra,"Montreal, Canada"
8/1/2012,4,john-kurkowski,Los Angeles
8/1/2012,4,dwbutler,"Pasadena, CA"
8/1/2012,10,lupomontero,"London, UK"
8/1/2012,8,keithws,"San Jose, CA"
8/1/2012,54,martinploeger,"Hannover, Germany"
8/1/2012,12,eblot,"France, Provence"
8/1/2012,2,stepancheg,Moscow
7/1/2012,4,Hebo,SF
7/1/2012,4,avsej,"Minsk, Belarus"
7/1/2012,4,niw,"San Francisco, CA and Tokyo, Japan"
7/1/2012,2,neckro,Minneapolis
7/1/2012,14,erikg,"Maryland, USA"
7/1/2012,4,edporras,"Gainesville, FL"
7/1/2012,2,glv,"Plano, Texas, USA"
7/1/2012,2,njh,"London, UK"
7/1/2012,22,derzzle,"Seattle, WA"
7/1/2012,4,mroderick,"Malmö, Sweden"
7/1/2012,4,jbergstroem,"Sydney, Australia"
7/1/2012,2,slyphon,New York
7/1/2012,4,sparks,Canada
7/1/2012,4,mxcl,"Wayland, MI"
7/1/2012,74,mgrimes,"San Diego, CA"
7/1/2012,2,cypher,Austria
7/1/2012,2,boris,SCL
7/1/2012,2,sickp,"San Francisco, CA"
7/1/2012,4,LoonyPandora,"London, UK"
7/1/2012,2,jcast,"Pasadena, CA"
7/1/2012,8,oame,"Tokyo, Japan"
7/1/2012,10,suvash,"Gothenburg, Sweden"
7/1/2012,2,shrop,"Concord, NC"
7/1/2012,2,phillcampbell,United Kingdom
7/1/2012,52,Sharpie,Northern California
7/1/2012,2,fredngo,"Montreal, QC"
7/1/2012,2,gokselgoktas,"Oulu, Finland"
7/1/2012,6,telemachus,New York City
7/1/2012,4,msiedlarek,"Warsaw, Poland"
7/1/2012,8,Frizlab,"Orsay, France"
7/1/2012,2,mirek,London
7/1/2012,2,deftsp,China
7/1/2012,2,arunthampi,Singapore
7/1/2012,2,kisp,"Berlin, Germany"
7/1/2012,30,urdh,"Göteborg, Sweden"
7/1/2012,4,MaZderMind,"Mainz, Germany"
7/1/2012,10,ambs,"Braga, Portugal"
7/1/2012,2,scjung,South Korea
7/1/2012,26,tareqak,Canada
7/1/2012,2,knoopx,Barcelona
7/1/2012,2,lewinski,"Minneapolis, MN"
7/1/2012,12,dhess,"San Francisco, CA, USA"
7/1/2012,4,darashi,"Sapporo, Hokkaido, Japan"
7/1/2012,12,richo,"Melbourne, Victoria"
7/1/2012,2,teenst,Japan
7/1/2012,6,arnested,"Copenhagen, Denmark"
7/1/2012,2,slumos,San Francisco
7/1/2012,2,thouis,"Paris, France"
7/1/2012,2,lesserwhirls,"Boulder, CO"
7/1/2012,2,mnem,"Glasgow, UK"
7/1/2012,4,cwb,San Francisco
7/1/2012,2,Nexuapex,"Redmond, WA"
7/1/2012,4,eblot,"France, Provence"
7/1/2012,2,yamkazu,"Tokyo,Japan"
7/1/2012,4,enderson,"Maceió, AL, Brazil"
7/1/2012,8,lupomontero,"London, UK"
7/1/2012,4,berikv,Amsterdam
7/1/2012,12,wdeconinck,"Brussels, Belgium"
7/1/2012,2,mtarnovan,"Sibiu, Romania"
7/1/2012,2,filler,"New Haven, CT"
7/1/2012,24,TheAlphaNerd,Toronto
7/1/2012,4,iwinux,"Guangzhou, China"
7/1/2012,6,obfusk,NL
7/1/2012,4,sean-brandt,"Rockville, MD"
7/1/2012,4,nickmasso,"Los Angeles, CA"
7/1/2012,2,kvs,Denmark
7/1/2012,2,toolhouse,"Bellingham, WA"
7/1/2012,10,conormcd,"Dublin, Ireland"
7/1/2012,8,kevmoo,"Seattle, WA, USA"
7/1/2012,6,fnavarrov,"Santiago, Chile"
7/1/2012,2,BlakeGardner,"Austin, Texas"
7/1/2012,2,insom,"Stafford, UK"
7/1/2012,2,seansay,xi'an
7/1/2012,2,lucsky,Paris
7/1/2012,2,mathiasbynens,Belgium
7/1/2012,4,petrh,"London, United Kingdom"
7/1/2012,2,quanganhdo,"London, UK"
7/1/2012,2,thpani,"Tulln, Austria"
7/1/2012,52,shanderlam,Hangzhou China
7/1/2012,2,xoebus,"Edinburgh, Scotland"
7/1/2012,6,thoughtpolice,"Austin, TX"
7/1/2012,8,kastiglione,"Calgary, Alberta, Canada"
7/1/2012,4,kou,"Tokyo, Japan"
7/1/2012,2,vishvish,London
7/1/2012,2,ksperling,New Zealand
7/1/2012,2,brandonblack,"San Francisco, CA"
7/1/2012,2,rimenes,Brazil
7/1/2012,2,clarkema,"Hull, England"
7/1/2012,2,zhuangya,"Beijing, China"
7/1/2012,8,larseggert,Munich
7/1/2012,2,pisaruk,Brazil
7/1/2012,2,tauceti,"Reno, NV"
7/1/2012,4,SirVer,Germany
7/1/2012,2,shazron,"San Francisco, California"
7/1/2012,4,stevenschlansker,"Palo Alto, CA"
7/1/2012,6,jjeising,Germany
7/1/2012,4,complex,"Boulder, CO"
7/1/2012,4,zacstewart,"Atlanta, GA"
7/1/2012,2,avsm,"Cambridge, UK"
7/1/2012,54,mikemcquaid,"Broughty Ferry, Scotland"
7/1/2012,2,bluemont,"Washington, DC"
7/1/2012,4,tnoda,"Kyoto, Japan"
7/1/2012,2,Zearin,Eastern U.S.A.
7/1/2012,2,RiANOl,"Taiwan, Taipei"
7/1/2012,16,brandt,"La Jolla, CA"
7/1/2012,2,didip,Oregon
7/1/2012,28,CharlieRoot,"Rostov-na-Donu, Russia"
7/1/2012,82,sakra,"Linz, Austria"
7/1/2012,34,nandub,"Marrero, LA"
7/1/2012,2,travisjeffery,"Toronto, ON"
7/1/2012,16,ashgti,"Seattle, Washington"
7/1/2012,2,chriswk,"Oslo, Norway"
7/1/2012,14,dougalsutherland,"Pittsburgh, PA"
7/1/2012,2,gr3dman,"Wellington, New Zealand"
7/1/2012,2,zenzike,"Oxford, UK"
7/1/2012,2,kurige,"Raleigh, NC"
7/1/2012,2,FroMage,France
7/1/2012,94,mistydemeo,"Winnipeg, MB"
7/1/2012,2,statik,"Portland, ME"
7/1/2012,4,bpiwowar,University Pierre et Marie Curie
7/1/2012,2,rjocoleman,Auckland
7/1/2012,2,0xae,Germany
7/1/2012,2,denvazh,Aizuwakamatsu
7/1/2012,2,Gipetto,"San Francisco, CA"
7/1/2012,2,ryansch,"British Columbia, Canada"
7/1/2012,12,ianvanness,"Portland, OR"
7/1/2012,2,jnevelson,San Francisco
7/1/2012,2,vito,"Mountain View, CA"
7/1/2012,6,audy,"Gainesville, Florida, USA"
7/1/2012,528,adamv,"Issaquah, WA"
7/1/2012,32,surma,"Berlin, Germany"
7/1/2012,4,neshmi,everywhere
7/1/2012,2,ealden,"Manila, Philippines"
7/1/2012,14,ummels,Dresden
7/1/2012,2,mblair,"Menlo Park, CA"
7/1/2012,4,mackato,"Hamamatsu, JAPAN"
7/1/2012,4,alexrp,Denmark
7/1/2012,2,oncletom,"Bordeaux, France"
7/1/2012,12,digitalpardoe,"London, UK"
7/1/2012,2,egonSchiele,"San Francisco, CA"
7/1/2012,2,bhavinjavia,Bangalore
7/1/2012,2,Hates,"London, UK"
7/1/2012,4,buzzedword,"Astoria, NY"
7/1/2012,2,kschiess,"Bern, Switzerland"
7/1/2012,8,ColinHebert,Oxford
7/1/2012,2,domix,Mexico City
7/1/2012,6,gsong,"SF, CA"
7/1/2012,4,akrennmair,"Berlin, Germany"
7/1/2012,2,anthonysomerset,London
7/1/2012,2,lxneng,Shanghai
7/1/2012,26,asparagui,Missouri
7/1/2012,4,lmjabreu,"Brighton, UK"
7/1/2012,2,delagoya,Philadelphia
7/1/2012,6,bmiklautz,"Vienna, Austria"
7/1/2012,4,Govan,"Glasgow, Scotland"
7/1/2012,92,sceaga,"Portland, Oregon, USA"
7/1/2012,10,martinploeger,"Hannover, Germany"
7/1/2012,6,AAS,"Russia, Siberia"
7/1/2012,2,jimbojsb,"Austin, TX"
7/1/2012,28,kmatzen,"Ithaca, NY"
7/1/2012,4,gintsmurans,Latvia
7/1/2012,4,rrouse,"St. Louis, Missouri"
7/1/2012,8,1stvamp,"Selby, UK"
7/1/2012,2,hryk,ja_JP
7/1/2012,4,sdorra,"Germany, Hildesheim"
7/1/2012,2,smiler,"Uppsala, Sweden"
7/1/2012,20,guns,Chicago
7/1/2012,2,metamorfos,Sweden
7/1/2012,2,zeckalpha,"Minneapolis, MN"
7/1/2012,4,eproxus,"Stockholm, Sweden"
7/1/2012,4,romainbossart,"Paris area, France"
7/1/2012,2,MattiSG,France
7/1/2012,2,josegonzalez,"New York, NY"
7/1/2012,42,polrop,"Paris, France"
7/1/2012,2,jkolash,"Boston, MA"
7/1/2012,2,nolta,Toronto
7/1/2012,2,jkjuopperi,"Oulu, Finland"
7/1/2012,6,hugocf,Portugal
7/1/2012,12,mirell,"Austin, TX"
7/1/2012,2,henrik,"Stockholm, Sweden"
7/1/2012,2,steel,"San Francisco, CA"
7/1/2012,2,Drakevr,"Larisa, Greece"
7/1/2012,4,tonyg,"Cambridge, MA"
7/1/2012,48,samueljohn,Germany
7/1/2012,4,fceller,Cologne
7/1/2012,2,DataSurfer,"New York, NY"
7/1/2012,12,milkypostman,"Iowa City, IA"
7/1/2012,6,ujihisa,"Vancouver, Canada"
7/1/2012,2,reedriley,"Seattle, WA"
7/1/2012,2,arnihermann,"Reykjavik, Iceland"
7/1/2012,4,Midar,Germany
7/1/2012,2,snoozer05,"Sapporo, Japan"
7/1/2012,24,winterstream,"Delft, The Netherlands"
7/1/2012,4,davelab6,Nomad
7/1/2012,12,dmitriy-kiriyenko,Donetsk
7/1/2012,2,papaeye,Japan
7/1/2012,2,jeffstyr,"San Jose, CA"
7/1/2012,2,base10,"Raleigh, NC"
7/1/2012,2,devzonemy,"Ukraine, Odessa"
7/1/2012,2,jbuck,"Toronto, ON"
7/1/2012,4,clemensg,Austria
7/1/2012,2,arronmabrey,"Apex, NC"
7/1/2012,4,lavoiesl,"Montreal, Canada"
7/1/2012,2,asymmetric,Berlin
7/1/2012,6,bhuga,"New Orleans, LA"
7/1/2012,2,meduz,Marseille
7/1/2012,2,emiltin,Denmark
7/1/2012,36,schubert,"New York, NY"
7/1/2012,2,rochacon,"São Paulo, Brasil"
7/1/2012,2,scsibug,"DFW, Texas"
7/1/2012,8,romainbossart,France
7/1/2012,4,Fruneau,France
7/1/2012,2,zhouyan,"Coventry, UK"
7/1/2012,2,etiennesegonzac,Paris
7/1/2012,8,chadcatlett,"DFW, TX"
7/1/2012,2,wezm,"Melbourne, Australia"
7/1/2012,2,studer,Switzerland
7/1/2012,4,clvv,"Sacramento, CA"
7/1/2012,12,Kovensky,"São Luís, Brazil"
7/1/2012,2,dsx,Montreal
7/1/2012,6,cogweh,"Austin, TX"
7/1/2012,2,bruntonspall,"Cambridge, UK"
7/1/2012,2,chriscannon,"Philadelphia, PA, USA"
7/1/2012,6,hollow,Berlin
7/1/2012,2,christoph-buente,Berlin
7/1/2012,4,ntamas,"Staines, UK"
7/1/2012,4,aereal,"Osaka, Japan"
7/1/2012,2,scotchi,"Berlin, Germany"
7/1/2012,2,whatcould,philly
7/1/2012,2,cluther,"Austin, TX"
7/1/2012,2,newzealandpaul,New Zealand
7/1/2012,2,ramlev,"Copenhagen, Denmark"
7/1/2012,2,jaedonshin,"Korea, Republic of"
7/1/2012,4,rapha,"Sydney, Australia"
7/1/2012,6,mjio,"Melbourne, Australia"
7/1/2012,4,controesempio,Madrid
7/1/2012,2,rhysd,Japan
7/1/2012,2,wrs,"Seattle, Washington, USA"
7/1/2012,2,mattlenz,"Brisbane, Australia"
7/1/2012,4,malandrew,"São Paulo, Brazil"
7/1/2012,252,jacknagel,"Fargo, ND"
7/1/2012,10,mv,São Paulo - Brasil
7/1/2012,8,dacresni,Saint Louis Missouri
7/1/2012,14,crahan,Belgium
7/1/2012,2,kballard,"San Francisco, CA"
7/1/2012,2,burnto,"San Francisco, CA"
6/1/2012,9,petrh,"London, United Kingdom"
6/1/2012,6,sampumon,"Kumpula, Helsinki"
6/1/2012,3,masolino,"Rome, Italy"
6/1/2012,6,davelab6,Nomad
6/1/2012,4,niw,"San Francisco, CA and Tokyo, Japan"
6/1/2012,9,gsong,"SF, CA"
6/1/2012,3,heuermh,"Minneapolis, MN USA"
6/1/2012,2,bpiwowar,University Pierre et Marie Curie
6/1/2012,13,pradal,Montpellier
6/1/2012,4,miku,Germany
6/1/2012,288,samueljohn,Germany
6/1/2012,12,rhysd,Japan
6/1/2012,87,Sharpie,Northern California
6/1/2012,4,jzempel,California
6/1/2012,5,rayleyva,"San Gabriel, CA"
6/1/2012,3,njh,"London, UK"
6/1/2012,3,slyphon,New York
6/1/2012,14,netj,"Stanford, CA, USA"
6/1/2012,3,jsvazic,"Cambridge, Ontario, Canada"
6/1/2012,8,SirVer,Germany
6/1/2012,3,blovett,los angeles
6/1/2012,679,adamv,"Issaquah, WA"
6/1/2012,21,Midar,Germany
6/1/2012,14,erikg,"Maryland, USA"
6/1/2012,57,mistydemeo,"Winnipeg, MB"
6/1/2012,12,ummels,Dresden
6/1/2012,6,mikemcquaid,"Broughty Ferry, Scotland"
6/1/2012,131,sakra,"Linz, Austria"
6/1/2012,3,wsxiaoys,Shanghai
6/1/2012,9,ddollar,"Atlanta, GA"
6/1/2012,6,elhoyos,"Medellín, Colombia"
6/1/2012,3,mybuddymichael,California
6/1/2012,2,dmd,"Boston, MA"
6/1/2012,94,mgrimes,"San Diego, CA"
6/1/2012,59,dhess,"San Francisco, CA, USA"
6/1/2012,19,dougalsutherland,"Pittsburgh, PA"
6/1/2012,151,sceaga,"Portland, Oregon, USA"
6/1/2012,2,jkp,"Stockholm, Sweden"
6/1/2012,2,skinny-much,"Princeton, NJ"
6/1/2012,7,surma,"Berlin, Germany"
6/1/2012,6,thouis,"Paris, France"
6/1/2012,2,nodrew,New York City
6/1/2012,2,ypresto,"Tokyo, Japan"
6/1/2012,3,tbaba,"Tokyo, Japan"
6/1/2012,34,sjonnet19,"Pittsburgh, PA"
6/1/2012,4,rieck,"Göttingen, Germany"
6/1/2012,3,briantully,New York
6/1/2012,4,paleozogt,"Boulder, CO"
6/1/2012,3,jeromenerf,Paris
6/1/2012,2,ealdent,"Cumming, GA"
6/1/2012,3,darashi,"Sapporo, Hokkaido, Japan"
6/1/2012,16,fceller,Cologne
6/1/2012,4,mroderick,"Malmö, Sweden"
6/1/2012,2,dgageot,"Paris, France"
6/1/2012,81,domix,Mexico City
6/1/2012,6,zhangcheng,"Beijing, China"
6/1/2012,3,oscardelben,San Francisco Bay Area
6/1/2012,3,orieg,"Emeryville, CA"
6/1/2012,503,jacknagel,"Fargo, ND"
6/1/2012,5,kret,"warsaw, poland"
6/1/2012,2,leafduo,Beijing
6/1/2012,57,shanderlam,Hangzhou China
6/1/2012,12,lavoiesl,"Montreal, Canada"
6/1/2012,2,resmo,"Bern, Switzerland"
6/1/2012,3,funkaoshi,Toronto
6/1/2012,6,tb0hdan,"Ukraine, Kyiv"
6/1/2012,4,ntamas,"Staines, UK"
6/1/2012,2,tonin,Dakar
6/1/2012,6,ivanoats,"Seattle, Washington, USA"
6/1/2012,2,lxneng,Shanghai
6/1/2012,9,rwest,"Boston, MA"
6/1/2012,12,jnevelson,San Francisco
6/1/2012,4,bashmish,"Ivanovo, Russia"
6/1/2012,23,LoonyPandora,"London, UK"
6/1/2012,3,anarchivist,Brooklyn ⇄ New Haven
6/1/2012,3,ChrisBuchholz,"Nyborg, Fyn, Denmark"
6/1/2012,2,bluemoon,Palo Alto
6/1/2012,2,lolow,Switzerland/Luxembourg/France
6/1/2012,2,scrax,Italy
6/1/2012,8,thoughtpolice,"Austin, TX"
6/1/2012,48,derzzle,"Seattle, WA"
6/1/2012,3,gugu,"Moscow, Russia"
6/1/2012,14,guns,Chicago
6/1/2012,3,joshmoore,Germany
6/1/2012,3,mdavid,Salt Lake City
6/1/2012,6,ambs,"Braga, Portugal"
6/1/2012,5,victortrac,"Austin, Texas"
6/1/2012,3,jfred,"Los Angeles, CA"
6/1/2012,3,cowsandmilk,"Boston, MA"
6/1/2012,6,eyko,"London, UK"
6/1/2012,15,crahan,Belgium
6/1/2012,15,deasmi,London
6/1/2012,12,ranmocy,"Shanghai, China"
6/1/2012,3,wayoutmind,"Iowa City, IA"
6/1/2012,3,pmarchi,"Zurich, Switzerland"
6/1/2012,3,romuald,"Paris, France"
6/1/2012,3,ianvanness,"Portland, OR"
6/1/2012,5,willcosgrove,"Fort Worth, TX"
6/1/2012,2,bbhoss,"Huntsville, Alabama"
6/1/2012,8,dsx,Montreal
6/1/2012,10,seanlynch,"San Jose, CA"
6/1/2012,2,mbrictson,San Francisco
6/1/2012,2,mozillamonks,"New Brunswick, Canada"
6/1/2012,3,rb2k,"Stuttgart, Germany"
6/1/2012,3,gizmomogwai,"Munich, Germany"
6/1/2012,6,mirek,London
6/1/2012,3,sje30,Cambridge
6/1/2012,2,ianchesal,Canada
6/1/2012,12,utzig,Novo Hamburgo
6/1/2012,3,codeslinger,"Philadelphia, PA"
6/1/2012,2,jtdowney,"Chicago, IL"
6/1/2012,4,polrop,"Paris, France"
6/1/2012,2,lupomontero,"London, UK"
6/1/2012,4,hryk,ja_JP
6/1/2012,6,ealden,"Manila, Philippines"
6/1/2012,3,Drakevr,"Larisa, Greece"
6/1/2012,7,TheAlphaNerd,Toronto
6/1/2012,2,stigi,Berlin / Germany
6/1/2012,3,cliffrowley,UK
6/1/2012,3,rbasoalto,"Santiago, Chile"
6/1/2012,3,eproxus,"Stockholm, Sweden"
6/1/2012,3,justinledwards,Oklahoma
6/1/2012,3,andreypopp,"Moscow, Russia"
6/1/2012,3,vishvish,London
6/1/2012,2,billagee,Seattle
6/1/2012,2,Gasol,Taiwan
6/1/2012,4,clvv,"Sacramento, CA"
6/1/2012,8,sean-brandt,"Rockville, MD"
6/1/2012,2,ashgti,"Seattle, Washington"
6/1/2012,2,chrismetcalf,"Seattle, WA"
6/1/2012,3,dlo,"Los Angeles, CA"
6/1/2012,3,BallisticPain,"Nashville, TN"
6/1/2012,3,ingenthr,"Los Angeles, CA, USA"
6/1/2012,3,ryansch,"British Columbia, Canada"
6/1/2012,71,kevmoo,"Seattle, WA, USA"
6/1/2012,15,phillcampbell,United Kingdom
6/1/2012,6,olauzon,"New York, NY"
6/1/2012,4,chadcatlett,"DFW, TX"
6/1/2012,2,fmauNeko,France
6/1/2012,2,hobu,"Iowa City, IA"
6/1/2012,2,jtimberman,"Denver, CO"
6/1/2012,3,rrouse,"St. Louis, Missouri"
6/1/2012,7,knightlabs,"Portland, ME"
6/1/2012,9,telemachus,New York City
6/1/2012,7,richo,"Melbourne, Victoria"
6/1/2012,2,schmurfy,"Paris, France"
6/1/2012,6,kisp,"Berlin, Germany"
6/1/2012,5,jkjuopperi,"Oulu, Finland"
