month,pushes,actor,actor_attributes_location
4/1/2014,3,lukasschmelzeisen,"Koblenz, Germany"
4/1/2014,1,colllin,"Boulder, CO"
4/1/2014,1,Tieske,Netherlands
4/1/2014,29,XhmikosR,Hellas (Greece)
4/1/2014,29,AsherBond,San Francisco
4/1/2014,8,joamag,"Porto, Portugal"
4/1/2014,7,mattrw89,"Orlando, FL"
4/1/2014,2,ungerik,"Vienna, Austria"
4/1/2014,1,F03SD,London
4/1/2014,2,BenjaminCh,France
4/1/2014,35,bekos,Nederland
4/1/2014,7,fat,"San Francisco, CA"
4/1/2014,1,sbleon,"Ithaca, NY"
4/1/2014,2,shantanusharma,New York
4/1/2014,6,thongredweb,Viet Nam
4/1/2014,1,azirbel,"Mountain View, CA"
4/1/2014,1,creocoder,Russia
4/1/2014,1,clyfe,"Bucharest, Romania"
4/1/2014,2,WayneKoorts,"Wellington, New Zealand"
4/1/2014,1,tomchentw,"Taipei, Taiwan"
4/1/2014,1,ZaLiTHkA,South Africa
4/1/2014,1,kevinrogerteng,San Francisco
4/1/2014,4,ItsJonQ,"Toronto, Canada"
4/1/2014,1,watilde,Tokyo
4/1/2014,4,alixedi,"Karachi, Pakistan"
4/1/2014,2,kolach,"Saint Petersburg, Russia"
4/1/2014,1,fabian,"Baden, Switzerland"
4/1/2014,3,nowk,"New York, NY"
4/1/2014,2,saas786,Pakistan
4/1/2014,7,covex-nn,"Nizhniy Novgorod, Russia"
4/1/2014,4,dotDeeka,Rhode Island
4/1/2014,8,JonasKunze,Germany
4/1/2014,6,matrixfox,/etc/passwd
4/1/2014,4,cdarwin,"Mountain View, CA"
4/1/2014,3,JBCSU,"Stanford, CA"
4/1/2014,3,tdolsen,"Oslo, Norway"
4/1/2014,3,atitsbest,Austria
4/1/2014,2,chris-ramon,Lima - Per��
4/1/2014,3,ZDroid,Serbia
4/1/2014,5,busche,"Hildesheim, Germany"
4/1/2014,1,vnagara,Ukraine
4/1/2014,16,fedynapavlo,Lviv
4/1/2014,1,alexander-t,Stockholm
4/1/2014,1,erks,"San Francisco, CA"
4/1/2014,1,mattraby,"Park City, Utah"
4/1/2014,1,thebigredgeek,"San Francisco, CA"
4/1/2014,1,dschenk,"Bern, Switzerland"
4/1/2014,1,Gillespie59,"Lille, France"
4/1/2014,1,DominicBoettger,"Heidelberg, Germany"
4/1/2014,1,jdewit,"Vancouver, BC"
4/1/2014,2,nathantsoi,SF Bay Area
4/1/2014,1,nschonni,"Toronto, Ontario, Canada"
4/1/2014,1,IanVaughan,"London, England"
4/1/2014,1,Cecchi,"Boston, MA"
4/1/2014,3,sagikazarmark,Budapest
4/1/2014,1,chrisirhc,"San Francisco, CA"
4/1/2014,1,chahidarid,"casablanca, morroco"
4/1/2014,1,thomaswelton,London
4/1/2014,5,sejr,"Ada, Ohio"
4/1/2014,5,dkontsevoy,"Lviv, Lviv Oblast, Ukraine"
4/1/2014,1,phproberto,Valencia - Spain
4/1/2014,9,7696122,"Seoul, Korea"
4/1/2014,1,alexwarren,London
4/1/2014,2,phaseOne,"Lancaster, PA"
4/1/2014,19,aoimedia,Scotland UK
4/1/2014,1,mrzzcn,China
4/1/2014,1,Jakobovski,San Francisco
4/1/2014,2,denzildoyle,Trinidad
4/1/2014,7,gazoakley,"Manchester, UK"
4/1/2014,5,mikemccracken,"Bellingham, WA, USA"
4/1/2014,4,sgarver,"Santa Barbara, CA"
4/1/2014,3,CraZySacX,"Maineville,OH"
4/1/2014,5,mlilli,"Santa Monica, CA"
4/1/2014,2,mtroedson,Stockholm
4/1/2014,1,zengohm,Wuhan
4/1/2014,1,zeropaper,Berlin
4/1/2014,1,drahosp,"Bratislava, Slovakia"
4/1/2014,5,adobi,"Debrecen, Hungary"
4/1/2014,1,chasingtheflow,NYC
4/1/2014,1,dannyqiu,"New York City, NY"
4/1/2014,2,gustavohenke,Brazil
4/1/2014,2,SPodjasek,"Debica, PK, Poland"
4/1/2014,2,kevinseelbach,Austin
4/1/2014,2,kazupon,"Kanagawa, Japan"
4/1/2014,1,alienlebarge,Switzerland
4/1/2014,3,stocker,"Stanford, CA"
4/1/2014,1,gaborcsardi,"Cambridge, MA"
4/1/2014,5,antespi,Madrid
4/1/2014,1,nl5887,Netherlands
4/1/2014,1,kojimakazuto,"Tokyo, Japan"
4/1/2014,24,sebschlicht,Germany
4/1/2014,9,Foxandxss,Spain
4/1/2014,2,ResentedHook,"Seattle, WA"
4/1/2014,2,niklasae,Stockholm
4/1/2014,17,mdo,"San Francisco, CA"
4/1/2014,2,jbruni,Brazil
4/1/2014,1,philippd,"Zurich, Switzerland"
4/1/2014,2,HeinrichHartmann,Koblenz
4/1/2014,5,rostislavrotaru,Moldova
4/1/2014,1,emikil,Israel
4/1/2014,1,yokomizor,"Brasil, S��o Paulo"
4/1/2014,2,faceach,Shanghai
3/1/2014,3,troch,Glasgow
3/1/2014,25,aoimedia,Scotland UK
3/1/2014,1,tdraier,Paris
3/1/2014,2,mbodock,Montes Claros
3/1/2014,2,ssthil,Singapore
3/1/2014,1,fleaflicker,"New York, NY"
3/1/2014,1,y-uuki,"Kyoto, Japan"
3/1/2014,2,rodrigobaron,Brazil
3/1/2014,3,lucianaa,"Montes Claros, Brasil"
3/1/2014,1,diegoguimaraes,"Montes Claros - MG, Brazil"
3/1/2014,1,DoomRoman,Germany
3/1/2014,1,5im0n,France
3/1/2014,2,thomasrudin,Switzerland
3/1/2014,4,herberthamaral,"Montes Claros, Brazil"
3/1/2014,2,caljp13,Brazil
3/1/2014,8,tjdhome,"Austin, TX"
3/1/2014,2,jahia-ci,"Geneva, Switzerland"
3/1/2014,1,DavidBruant,"Bordeaux, France"
3/1/2014,1,supergibbs,California
3/1/2014,3,RobJacobs,"Maine, US"
3/1/2014,1,Dentax,Germany
3/1/2014,1,matrixdevuk,United Kingdom
3/1/2014,1,gaborcsardi,"Cambridge, MA"
3/1/2014,1,yoeun,"San Francisco, CA"
3/1/2014,7,sudarshan89,Bangalore
3/1/2014,2,kazupon,"Kanagawa, Japan"
3/1/2014,4,dannyqiu,"New York City, NY"
3/1/2014,6,mrmrs,San Francisco
3/1/2014,3,nateirwin,"Denver, Colorado"
3/1/2014,35,ZDroid,Serbia
3/1/2014,9,BenjaminCh,France
3/1/2014,3,kasperp,Copenhagen
3/1/2014,1,ubenzer,��zmir / T��rkiye
3/1/2014,4,cornellsteven,"Tulsa, OK"
3/1/2014,1,chiragnirmal,"Boston, MA"
3/1/2014,1,johansatge,"Nice, France"
3/1/2014,2,gustavohenke,Brazil
3/1/2014,3,hppycoder,"Pittsburgh, PA"
3/1/2014,4,tathata,"New Jersey, USA"
3/1/2014,7,danieltartarottisobrosa,Montenegro - RS - Brazil
3/1/2014,2,FatBoyXPC,"Indianapolis, IN"
3/1/2014,11,juthilo,"M��nster, Germany"
3/1/2014,13,cjlpowers,Austin Texas
3/1/2014,15,fedynapavlo,Lviv
3/1/2014,2,afedchin,"Russia, Taganrog"
3/1/2014,4,maxoizs,Warwick
3/1/2014,6,kitplummer,"Tucson, AZ"
3/1/2014,2,ahmadnassri,"Toronto, Canada"
3/1/2014,1,sethbridges,"Seattle, WA"
3/1/2014,1,forzalupo,San Francisco
3/1/2014,2,stefanneculai,Bucharest
3/1/2014,2,jstonne,"Kuala Lumpur, Malaysia"
3/1/2014,2,mlilli,"Santa Monica, CA"
3/1/2014,6,JBCSU,"Stanford, CA"
3/1/2014,2,sergiors,Brazil
3/1/2014,16,fat,"San Francisco, CA"
3/1/2014,21,dvalys,"Austin, TX"
3/1/2014,1,awk,"Boston, MA"
3/1/2014,4,shantanusharma,New York
3/1/2014,2,donquixote,Aachen
3/1/2014,1,lipis,"Copenhagen, Denmark"
3/1/2014,1,marcphilipp,"Karlsruhe, Germany"
3/1/2014,5,MrAntix,West Sussex
3/1/2014,1,KostyaTretyak,"Kryshtopivka village (Kharkiv region), Ukraine"
3/1/2014,1,renebentes,Santar��m
3/1/2014,1,pppontusw,Sweden
3/1/2014,6,thcipriani,"Boulder, Colorado"
3/1/2014,1,francis-liberty,Beijing
3/1/2014,1,xfq,"Beijing, China"
3/1/2014,1,skynet,"Jupiter, Florida - USA"
3/1/2014,1,penyaskito,"Sevilla, Spain / Frankfurt, Germany"
3/1/2014,1,oarodriguez,M��xico
3/1/2014,2,electricshaman,"Oklahoma City, OK, USA"
3/1/2014,1,Akkuma,"Mount Pleasant, SC"
3/1/2014,1,eyolfson,"Kitchener, ON"
3/1/2014,2,skhilko,"Santa Clara, CA"
3/1/2014,20,braungoodson,"boston, ma"
3/1/2014,3,TETRA2000,"Yokohama, Japan"
3/1/2014,3,raulferras,Barcelona
3/1/2014,28,Paden,"El Paso, TX"
3/1/2014,1,rassie,"N��rnberg, Germany"
3/1/2014,1,watilde,Tokyo
3/1/2014,14,mosoft521,Shanghai China
3/1/2014,1,Mogglewump,Cambridge
3/1/2014,6,IanVaughan,"London, England"
3/1/2014,9,digitalsadhu,"Oslo, Norway"
3/1/2014,3,robfletcher,"London, UK"
3/1/2014,1,nele-andersen,Copenhagen
3/1/2014,1,brookslyrette,Ottawa Ontario
3/1/2014,1,mpangrazzi,Trento
3/1/2014,1,rcluke,"Somerset, UK"
3/1/2014,1,jonashuckestein,San Francisco
3/1/2014,2,jlwestsr,Springfield MO
3/1/2014,2,sevab,UK / Belarus / Israel
3/1/2014,1,zhaoda,"Beijing, China"
3/1/2014,1,alcatrazia,Semarang
3/1/2014,11,bobfraser1,"San Jose, CA"
3/1/2014,1,julesbou,France
3/1/2014,1,jimbarritt,London
3/1/2014,1,mattleff,"Columbia Falls, MT"
3/1/2014,2,cleargif,"Woking, UK"
3/1/2014,1,rmehta,"Mumbai, India"
3/1/2014,1,maxisam,65201
3/1/2014,1,ZaLiTHkA,South Africa
3/1/2014,4,dminkovsky,Freenode (dimadima)
3/1/2014,3,haydenbleasel,"Sydney, Australia"
3/1/2014,1,bpapez,Klagenfurt
3/1/2014,1,sagikazarmark,Budapest
3/1/2014,3,mattbearman,UK
3/1/2014,3,hnrch02,"Vienna, Austria"
3/1/2014,7,hbillings,"Chicago, IL"
3/1/2014,1,ogonkov,"Russia, Moscow"
3/1/2014,1,nfroidure,Oisy le Verger
3/1/2014,3,metakeule,Cologne / Germany
3/1/2014,3,botskonet,"Portland, Oregon"
3/1/2014,3,akirillov,Moscow
3/1/2014,1,christhomas,Barcelona
3/1/2014,1,randylien,"Taipei, Taiwan"
3/1/2014,1,alexortiz201,NJ
3/1/2014,1,mattsoltani,"Copenhagen, Denmark"
3/1/2014,56,AsherBond,San Francisco
3/1/2014,2,WayneYe,Singapore
3/1/2014,14,busche,"Hildesheim, Germany"
3/1/2014,4,accdc,Pacifica
3/1/2014,1,bganicky,"Prague, Czech republic"
3/1/2014,1,donaldpipowitch,"Germany, Leipzig"
3/1/2014,3,atitsbest,Austria
3/1/2014,13,stocker,"Stanford, CA"
3/1/2014,3,fabian,"Baden, Switzerland"
3/1/2014,1,nnpp,"Brooklyn, NY"
3/1/2014,1,laz2,"Belarus, Minsk"
3/1/2014,1,pcorsaro,Indiana
3/1/2014,1,nhall,Baltimore
3/1/2014,1,vkbalakrishnan,Bangalore
3/1/2014,1,pconerly,"Seattle, WA"
3/1/2014,1,adrianboimvaser,"Paran��, Entre R��os, Argentina"
3/1/2014,1,zeshan-inquiron,"Dubai, UAE"
3/1/2014,1,killthekitten,"Moscow, Russia"
3/1/2014,3,carlosmr12,"Edmonton, Canada"
3/1/2014,1,andrewt3000,"Birmingham, AL"
3/1/2014,2,sgarver,"Santa Barbara, CA"
3/1/2014,1,lordfriend,"Beijing, China"
3/1/2014,1,Gillespie59,"Lille, France"
3/1/2014,91,XhmikosR,Hellas (Greece)
3/1/2014,3,shyrkov,"D��sseldorf, Germany"
3/1/2014,3,jszersze,"Reno, NV"
3/1/2014,2,homeslicesolutions,San Francisco
3/1/2014,1,tomgreever,Chicago Area
3/1/2014,1,dkontsevoy,"Lviv, Lviv Oblast, Ukraine"
3/1/2014,5,Foxandxss,Spain
3/1/2014,1,duncanbeevers,"Portland, SF, LA, Mexico"
3/1/2014,1,joamag,"Porto, Portugal"
3/1/2014,42,bekos,Nederland
3/1/2014,8,Leeft,United Kingdom
3/1/2014,65,cvrebert,"Santa Monica, California, USA"
3/1/2014,1,comster,"San Diego, CA"
3/1/2014,8,ifduyue,"Beijing, China"
3/1/2014,128,mdo,"San Francisco, CA"
3/1/2014,17,niklasae,Stockholm
3/1/2014,6,thongredweb,Viet Nam
3/1/2014,3,belo82,"London, UK"
3/1/2014,12,jasny,Amsterdam
3/1/2014,1,laasli,"Budapest, Hungary"
3/1/2014,1,tenmilestereo,Sheffield
3/1/2014,4,raedwulf,"York, UK"
3/1/2014,1,ryannutley,"Dublin, Ireland"
3/1/2014,1,chrisirhc,"San Francisco, CA"
3/1/2014,3,joestein,I am where I is
3/1/2014,1,dhimil,Mumbai
3/1/2014,3,jaimikelo,"Santiago, Chile"
3/1/2014,1,budnik,"Dnipropetrovs'k, Ukraine"
3/1/2014,3,pkozlowski-opensource,The internet
3/1/2014,68,kruser,"Austin, TX"
2/1/2014,99,kruser,"Austin, TX"
2/1/2014,1,shyrkov,"D��sseldorf, Germany"
2/1/2014,15,FabledWeb,"Columbus, OH"
2/1/2014,6,soundarapandian,chennai
2/1/2014,72,cvrebert,"Santa Monica, California, USA"
2/1/2014,3,mcormc,United States of America
2/1/2014,1,tsnieman,"Seattle, WA"
2/1/2014,1,realityendshere,"Los Angeles, CA"
2/1/2014,1,lipis,"Copenhagen, Denmark"
2/1/2014,1,Metalaka,France
2/1/2014,1,dragoscirjan,Bucharest
2/1/2014,1,adammacias,"S��o Paulo-SP, Brazil"
2/1/2014,1,yokomizor,"Brasil, S��o Paulo"
2/1/2014,2,scoellis,"Ann Arbor, MI"
2/1/2014,4,dhimil,Mumbai
2/1/2014,1,dgeldridge8,Fort Collins
2/1/2014,1,guybedford,Cape Town
2/1/2014,1,nnpp,"Brooklyn, NY"
2/1/2014,1,bendilley,"London, UK"
2/1/2014,1,yyang,"Beijing, China"
2/1/2014,1,hendrismit,"Groningen, Netherlands"
2/1/2014,2,fabian,"Baden, Switzerland"
2/1/2014,1,alesdotio,"Aarhus, Denmark"
2/1/2014,1,guoshun0321,Shenzhen City Guangdong Province China
2/1/2014,1,yhnavein,Poland
2/1/2014,7,aentan,Singapore
2/1/2014,4,ane,"Jyv��skyl��, Finland"
2/1/2014,49,XhmikosR,Hellas (Greece)
2/1/2014,1,renebentes,Santar��m
2/1/2014,1,dairiki,"Shoreline, WA"
2/1/2014,17,jasny,Amsterdam
2/1/2014,3,mtawil,Saudi Arabia - Riyadh
2/1/2014,10,CraZySacX,"Maineville,OH"
2/1/2014,1,mrmrs,San Francisco
2/1/2014,1,Techwraith,"San Francisco, CA"
2/1/2014,1,wmh,Taipei x Taiwan
2/1/2014,4,jeremyhise,New York
2/1/2014,2,krystan,"England, United Kingdom"
2/1/2014,2,growlypants,"San Francisco, CA"
2/1/2014,1,tekmosis,"Vancouver, BC"
2/1/2014,2,SteveX,Ultrabubble
2/1/2014,1,gunjankothari,"Ahmedabad, Gujarat"
2/1/2014,5,jszersze,"Reno, NV"
2/1/2014,3,joamag,"Porto, Portugal"
2/1/2014,11,fedynapavlo,Lviv
2/1/2014,1,jimmyrocks,"Denver, CO"
2/1/2014,5,iamveen,"Vancouver, BC"
2/1/2014,1,RobLoach,"Toronto, ON"
2/1/2014,3,PHLAK,"Phoenix, Arizona"
2/1/2014,3,dminkovsky,Freenode (dimadima)
2/1/2014,2,pavelzaitsau,Belarus
2/1/2014,2,musdy,London
2/1/2014,3,GerHobbelt,Den Haag (NL)
2/1/2014,2,nateirwin,"Denver, Colorado"
2/1/2014,6,hppycoder,"Pittsburgh, PA"
2/1/2014,3,lacogubik,London
2/1/2014,7,terracing,M��xico D.F.
2/1/2014,6,antespi,Madrid
2/1/2014,1,carlbarrdahl,Sweden
2/1/2014,1,xipasduarte,Portugal
2/1/2014,2,ajbeaven,New Zealand
2/1/2014,1,Bolid1,Moscow
2/1/2014,6,tjgrathwell,"San Francisco, CA"
2/1/2014,1,flipside,San Francisco
2/1/2014,1,forzalupo,San Francisco
2/1/2014,4,dkontsevoy,"Lviv, Lviv Oblast, Ukraine"
2/1/2014,1,nickewing,USA
2/1/2014,3,juthilo,"M��nster, Germany"
2/1/2014,3,mayeenulislam,Bangladesh
2/1/2014,1,fuzeboxsoftware,USA
2/1/2014,1,Jazzo,Italy
2/1/2014,2,stocker,"Stanford, CA"
2/1/2014,8,gustavohenke,Brazil
2/1/2014,1,iyank4,Bandung
2/1/2014,1,rdeavila,"Brochier, Brazil"
2/1/2014,1,cesarliws,"Curitiba - PR, Brasil"
2/1/2014,1,Borkason,Germany
2/1/2014,4,fabiolnm,Rio de Janeiro
2/1/2014,1,cj123,"Manchester, United Kingdom"
2/1/2014,2,dolfly,BeiJing
2/1/2014,4,pinterb,"Madison, WI"
2/1/2014,1,alOneh,"Paris, France"
2/1/2014,1,brookslyrette,Ottawa Ontario
2/1/2014,2,n0rad,wired in
2/1/2014,1,ubenzer,��zmir / T��rkiye
2/1/2014,2,ZaLiTHkA,South Africa
2/1/2014,1,epidemian,"Buenos Aires, Argentina"
2/1/2014,6,kitplummer,"Tucson, AZ"
2/1/2014,1,lambacck,"Burlington, Ontario, Canada"
2/1/2014,4,jcutrell,"Chattanooga, TN"
2/1/2014,2,catherinek,"Vancouver, BC"
2/1/2014,93,Paden,"El Paso, TX"
2/1/2014,4,FatBoyXPC,"Indianapolis, IN"
2/1/2014,36,dvalys,"Austin, TX"
2/1/2014,2,Jonahss,San Francisco
2/1/2014,2,jlwestsr,Springfield MO
2/1/2014,1,memes,"California, USA"
2/1/2014,1,nmussat,"Paris, France"
2/1/2014,1,joestein,I am where I is
2/1/2014,1,grisendo,"Saragossa, Spain"
2/1/2014,3,edgaromelendez,"Charlotte, NC"
2/1/2014,7,Foxandxss,Spain
2/1/2014,1,ydm,"Sofia, Bulgaria"
2/1/2014,2,tlindig,Germany
2/1/2014,4,cgastin,"Dallas, Texas"
2/1/2014,1,rgaskill,Milwaukee
2/1/2014,1,DocX,"Prague, Czech Republic"
2/1/2014,1,mattleff,"Columbia Falls, MT"
2/1/2014,1,mef,"Brussels, Belgium"
2/1/2014,2,Leeft,United Kingdom
2/1/2014,1,Roosso,Russian Federation
2/1/2014,3,shayanelhami,London
2/1/2014,1,siterra,"Russia, St. Petersburg"
2/1/2014,3,jstonne,"Kuala Lumpur, Malaysia"
2/1/2014,2,leoken,"Oakland, CA"
2/1/2014,1,joshuapekera,"Tallahassee, FL"
2/1/2014,7,nakula,India
2/1/2014,1,tamtakoe,St. Petersburg
2/1/2014,1,stormwild,Philippines
2/1/2014,8,shantanusharma,New York
2/1/2014,12,cjlpowers,Austin Texas
2/1/2014,1,faost,"Russia, Moscow"
2/1/2014,5,sethbridges,"Seattle, WA"
2/1/2014,8,thongredweb,Viet Nam
2/1/2014,52,ZDroid,Serbia
2/1/2014,6,ssthil,Singapore
2/1/2014,6,bekos,Netherlands
2/1/2014,93,mdo,"San Francisco, CA"
2/1/2014,16,aoimedia,Scotland UK
2/1/2014,3,bekos,Nederland
2/1/2014,37,AsherBond,San Francisco
2/1/2014,4,rhalff,Netherlands
2/1/2014,5,hnrch02,"Vienna, Austria"
2/1/2014,2,DavidJFelix,USA
2/1/2014,11,supergibbs,California
2/1/2014,1,marcghorayeb,"Paris, France"
2/1/2014,2,wohugb,������
2/1/2014,3,changhiskhan,"San Francisco, CA"
2/1/2014,1,ryancampbell,"Kelowna, BC, Canada"
2/1/2014,13,duncanbeevers,"Portland, SF, LA, Mexico"
2/1/2014,15,pkozlowski-opensource,The internet
2/1/2014,1,olivertray,"Louisville,KY"
2/1/2014,1,calvinf,"Seattle, WA"
2/1/2014,5,EnsignR,"Melbourne, Australia"
2/1/2014,1,digitalextremist,^126 { 9Hw9 }
2/1/2014,3,create-renegr,Austria
2/1/2014,2,uechi,Tokyo
2/1/2014,2,lcdvirgo,"Seattle, WA"
2/1/2014,5,ajrothwell,"Philadelphia, PA"
2/1/2014,1,mosoft521,Shanghai China
2/1/2014,1,JBCSU,"Stanford, CA"
2/1/2014,1,Vinai,Germany
2/1/2014,1,sebastian-mikucki,Krakow
2/1/2014,2,marcust,Hamburg
2/1/2014,9,cscade,"Ohio, US"
2/1/2014,6,Sean-Der,Chicago IL
2/1/2014,1,ztepsic,"Zagreb, Croatia"
2/1/2014,1,elaforc,"Charlotte, NC"
2/1/2014,1,dannyqiu,"New York City, NY"
2/1/2014,1,marktiderman,Cincinnati OH
2/1/2014,2,accdc,Pacifica
2/1/2014,1,bazo81,Venezuela
2/1/2014,1,venantius,"San Francisco, CA"
2/1/2014,1,troch,Glasgow
2/1/2014,2,patrikalienus,"Gothenburg, Sweden"
1/1/2014,1,kevinsawicki,"Redwood City, CA"
1/1/2014,1,Illianthe,Canada
1/1/2014,1,AndreasHeiberg,"Copenhagen, Denmark"
1/1/2014,3,stocker,"Stanford, CA"
1/1/2014,2,Akkuma,"Mount Pleasant, SC"
1/1/2014,1,martindale,"Raleigh, NC"
1/1/2014,2,ryanjohnston,"Calgary, Canada"
1/1/2014,1,FatBoyXPC,"Indianapolis, IN"
1/1/2014,3,richierich112582,"South Elgin, IL"
1/1/2014,2,venantius,"San Francisco, CA"
1/1/2014,1,dapage,"Saint Louis, MO"
1/1/2014,1,nschonni,"Toronto, Ontario, Canada"
1/1/2014,2,dminkovsky,Freenode (dimadima)
1/1/2014,1,jamiesoung,"ShiJiazhuang, Hebei, China"
1/1/2014,1,philfreo,"Mountain View, CA"
1/1/2014,1,munsellj,"Los Angeles, CA"
1/1/2014,2,tomchentw,"Taipei, Taiwan"
1/1/2014,1,JerryChr,denmark
1/1/2014,4,MrAntix,West Sussex
1/1/2014,1,sharpmachine,"Phoenix, Az"
1/1/2014,1,davebond,"Warrington, UK"
1/1/2014,2,waynn,"San Francisco, CA"
1/1/2014,2,zazabe,Vietnam
1/1/2014,5,supergibbs,California
1/1/2014,4,fat,"San Francisco, CA"
1/1/2014,3,erikflowers,Salt Lake CIty
1/1/2014,1,lacymorrow,"Charlotte, NC"
1/1/2014,2,nateirwin,"Denver, Colorado"
1/1/2014,1,nobuti,Spain
1/1/2014,1,donaldpipowitch,"Germany, Leipzig"
1/1/2014,1,ChrisRiddell,Australia
1/1/2014,1,mikkotikkanen,"Tampere, Finland"
1/1/2014,3,mosoft521,Shanghai China
1/1/2014,1,maxisam,65201
1/1/2014,3,leoj3n,Chicago
1/1/2014,1,RobLoach,"Toronto, ON"
1/1/2014,2,alexander-t,Stockholm
1/1/2014,1,song940,China
1/1/2014,2,mokkabonna,"Oslo, Norway"
1/1/2014,1,bharathkrishnan,"Cambridge, MA"
1/1/2014,1,gagneet,"sydney, australia"
1/1/2014,1,danrabinowitz,"Boulder, CO"
1/1/2014,2,kaia9,"Silicon Valley, CA"
1/1/2014,1,andreasbotsikas,"Athens, Greece"
1/1/2014,3,tniswong,"Austin, TX"
1/1/2014,1,Mickey-,Hangzhou
1/1/2014,8,lquixada,Rio de Janeiro
1/1/2014,1,johnckendall,United States
1/1/2014,1,forzalupo,San Francisco
1/1/2014,6,jesuejunior,Rio de Janeiro - Brasil
1/1/2014,1,tgpet,"Yerevan, Armenia"
1/1/2014,1,caiotoon,Brazil
1/1/2014,1,chharvey,"Charlottesville, VA"
1/1/2014,1,flipside,San Francisco
1/1/2014,1,maxxc0m,malaysia
1/1/2014,1,SeyZ,Li��ge
1/1/2014,1,AviTapp,"Buffalo, NY"
1/1/2014,2,bekos,Greece
1/1/2014,9,jstonne,"Kuala Lumpur, Malaysia"
1/1/2014,1,GraceNut,Texas
1/1/2014,2,vegardlarsen,"Frekhaug, Norway"
1/1/2014,10,ussher,Tokyo
1/1/2014,4,ubenzer,��zmir / T��rkiye
1/1/2014,1,westurner,"Omaha, Nebraska, USA"
1/1/2014,32,ZDroid,Serbia
1/1/2014,16,cjlpowers,Austin Texas
1/1/2014,18,watilde,Tokyo
1/1/2014,88,mdo,"San Francisco, CA"
1/1/2014,1,pavelzaitsau,Belarus
1/1/2014,3,tlindig,Germany
1/1/2014,1,fabiolnm,Rio de Janeiro
1/1/2014,2,chrisirhc,"San Francisco, CA"
1/1/2014,1,magicalhobo,"Sunnyvale, CA"
1/1/2014,1,colllin,"Boulder, CO"
1/1/2014,1,glenngillen,"San Francisco, CA"
1/1/2014,4,francis-liberty,Beijing
1/1/2014,4,derrickoswald,"Muri bei Bern, BE, Switzerland"
1/1/2014,7,terracing,M��xico D.F.
1/1/2014,6,viger,china
1/1/2014,1,GerHobbelt,Den Haag (NL)
1/1/2014,1,andrewdisley,"Manchester, UK"
1/1/2014,2,imarklee,Malaysia
1/1/2014,2,hnrch02,"Vienna, Austria"
1/1/2014,1,taktran,"London, UK"
1/1/2014,13,wesleycho,"Washington, DC"
1/1/2014,1,mvrhov,"Kranj, Slovenia"
1/1/2014,19,pinterb,"Madison, WI"
1/1/2014,6,wrobstory,"Portland, OR"
1/1/2014,1,dflock,"Vancouver, BC"
1/1/2014,1,ZaLiTHkA,South Africa
1/1/2014,3,Teddy95,Germany
1/1/2014,1,redpik,France
1/1/2014,2,cscade,"Ohio, US"
1/1/2014,2,thanh-nguyen,Helsinki
1/1/2014,3,fmarcoux96,"Montreal, QC, Canada"
1/1/2014,2,ghoullier,"Rennes, France"
1/1/2014,7,Robadob,Sheffield UK
1/1/2014,4,shyrkov,"D��sseldorf, Germany"
1/1/2014,1,nathan-muir,Australia
1/1/2014,1,joshuapekera,"Tallahassee, FL"
1/1/2014,1,renebentes,Santar��m
1/1/2014,2,jayphelps,"Costa Mesa, CA"
1/1/2014,1,cvallance,"Vancouver, BC"
1/1/2014,64,pkozlowski-opensource,The internet
1/1/2014,2,dragoscirjan,Bucharest
1/1/2014,12,soundarapandian,chennai
1/1/2014,6,perry,"Oxford, UK"
1/1/2014,1,cicorias,NJ
1/1/2014,1,ruft3r,"Antwerp, Belguim"
1/1/2014,1,BernhardRode,"Stuttgart, Germany"
1/1/2014,2,psgibbs,"San Francisco, CA"
1/1/2014,1,TravaUA,Ukraine
1/1/2014,1,connor4312,Italy
1/1/2014,18,Foxandxss,Spain
1/1/2014,8,Gamemaniak,Netherlands
1/1/2014,5,jroxendal,Sweden
1/1/2014,2,joamag,"Porto, Portugal"
1/1/2014,2,niklasae,Stockholm
1/1/2014,1,cassell,"Herndon, VA"
1/1/2014,1,nikhil121212,555-555-0199@example.com
1/1/2014,2,tjdhome,"Austin, TX"
1/1/2014,16,fabian,"Baden, Switzerland"
1/1/2014,4,dhimil,Mumbai
1/1/2014,1,Maqsim,"Kiev, Ukraine"
1/1/2014,1,mattraby,"South Jordan, Utah"
1/1/2014,1,FabledWeb,"Columbus, OH"
1/1/2014,1,scull7,"Las Vegas, NV"
1/1/2014,2,leods92,Blumenau/SC (Brazil)
1/1/2014,4,y-uuki,"Kyoto, Japan"
1/1/2014,32,shantanusharma,New York
1/1/2014,3,thongredweb,Viet Nam
1/1/2014,4,mrbmc,Brooklyn
1/1/2014,46,XhmikosR,Hellas (Greece)
1/1/2014,3,thegeorgeous,India
1/1/2014,15,mtawil,Saudi Arabia - Riyadh
1/1/2014,4,kevinseelbach,Austin
1/1/2014,36,juthilo,"M��nster, Germany"
1/1/2014,1,h2non,/tmp/h2non.sock
1/1/2014,41,fedynapavlo,Lviv
1/1/2014,1,neilhem,"Almaty, Kazakhstan"
1/1/2014,1,mehiel,"Athens, Greece"
1/1/2014,1,iiic,City 17
1/1/2014,1,Grumbkow,The Netherlands
1/1/2014,1,franckalbinet,"Basque country, France"
1/1/2014,3,blnight,Poland
